,Name,NAIF ID Number,Classification,Records,Link,Distance
Outer Solar System Asteroids,60388 (2000 AY217),2060388,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2060388.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,60421 (2000 CZ31),2060421,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2060421.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,60454 (2000 CH105),2060454,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2060454.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,60608 (2000 EE173),2060608,TNO,4,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2060608.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,62692 (2000 TE24),2062692,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2062692.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,63193 (2000 YY118),2063193,TJN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2063193.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,63252 (2001 BL41),2063252,CEN,4,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2063252.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,63259 (2001 BS81),2063259,TJN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2063259.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,63279 (2001 DW34),2063279,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2063279.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,63284 (2001 DM46),2063284,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2063284.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,64326 (2001 UX46),2064326,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2064326.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65174 (2002 CW207),2065174,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065174.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65179 (2002 CN224),2065179,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065179.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65206 (2002 DB13),2065206,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065206.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65211 (2002 EK1),2065211,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065211.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65217 (2002 EY16),2065217,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065217.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65227 (2002 ES46),2065227,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065227.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65250 (2002 FT14),2065250,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065250.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,65407 (2002 RP120),2065407,TNO,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065407.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,65489 Ceto (2003 FX128),2065489,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2065489.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,66652 Borasisi (1999 RZ253),2066652,TNO,17,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2066652.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,68112 (2000 YC143),2068112,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2068112.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,73480 (2002 PN34),2073480,TNO,9,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2073480.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,79360 Sila-Nunam (1997 CS29),2079360,TNO,10,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2079360.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,82075 (2000 YW134),"2082075,3066463",TNO,9,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2082075.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,82155 (2001 FZ173),2082155,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2082155.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,82158 (2001 FP185),"2082158,3078888",TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2082158.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,83982 Crantor (2002 GO9),2083982,CEN,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2083982.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,84522 (2002 TC302),2084522,TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2084522.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,84719 (2002 VR128),2084719,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2084719.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,84922 (2003 VS2),2084922,TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2084922.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,87555 (2000 QB243),"2087555,3054348",TNO,6,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2087555.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,88240 (2001 CG21),"2088240,3072410",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2088240.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,88268 (2001 KK76),2088268,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2088268.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,88611 Teharonhiawako (2001 QT297),2088611,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2088611.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,89913 (2002 EC24),2089913,TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2089913.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,90377 Sedna (2003 VB12),2090377,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2090377.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,90482 Orcus (2004 DW),2090482,TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2090482.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,90568 (2004 GV9),2090568,TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2090568.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,95626 (2002 GZ32),2095626,CEN,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2095626.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,109266 (2001 QL110),"2109266,3093882",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2109266.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,119315 (2001 SQ73),2119315,CEN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2119315.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,119878 (2002 CY224),2119878,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2119878.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,119951 (2002 KX14),"2119951,3131068",TNO,18,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2119951.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,119976 (2002 VR130),2119976,CEN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2119976.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,119979 (2002 WC19),2119979,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2119979.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,120061 (2003 CO1),2120061,CEN,6,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120061.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,120132 (2003 FY128),2120132,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120132.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,120178 (2003 OP32),2120178,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120178.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,120216 (2004 EW95),2120216,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120216.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,120347 Salacia (2004 SB60),2120347,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120347.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,120348 (2004 TY364),2120348,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2120348.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,126154 (2001 YH140),2126154,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2126154.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,127546 (2002 XU93),2127546,TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2127546.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,133067 (2003 FB128),2133067,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2133067.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,134340 Pluto,"999,2134340",TNO,63,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/999.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,134860 (2000 OJ67),2134860,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2134860.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,135182 (2001 QT322),"2135182,3092455",TNO,12,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2135182.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,136108 Haumea (2003 EL61),2136108,TNO,6,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2136108.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,136199 Eris (2003 UB313),"2136199,3285181,9906131",TNO,15,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2136199.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,136204 (2003 WL7),2136204,CEN,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2136204.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,136472 Makemake (2005 FY9),"2136472,3285182",TNO,16,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2136472.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,138537 (2000 OK67),"2138537,3054342",TNO,10,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2138537.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,139775 (2001 QG298),2139775,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2139775.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,143707 (2003 UY117),2143707,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2143707.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,144897 (2004 UX10),2144897,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2144897.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,144908 (2004 YH32),"2144908,3265649",CEN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2144908.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,145451 (2005 RM43),2145451,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2145451.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,145452 (2005 RN43),2145452,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2145452.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,145453 (2005 RR43),2145453,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2145453.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,145480 (2005 TB190),2145480,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2145480.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,145486 (2005 UJ438),2145486,CEN,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2145486.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,148780 Altjira (2001 UQ18),"2148780,3092470",TNO,15,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2148780.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,148975 (2001 XA255),2148975,CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2148975.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,150642 (2001 CZ31),"2150642,3069757",TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2150642.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,156222 (2001 UB91),"2156222,3119462",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2156222.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,156250 (2001 UM198),"2156250,3131597",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2156250.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,158333 (2001 WW25),"2158333,3173114",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2158333.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,162396 (2000 CV120),"2162396,3097598",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2162396.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,166115 (2002 CO208),"2166115,3123796",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2166115.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,168703 (2000 GP183),2168703,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2168703.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,174567 (2003 MW12),2174567,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2174567.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,175113 (2004 PF115),2175113,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2175113.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,182934 (2002 GJ32),"2182934,3126203",TNO,10,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2182934.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,183358 (2002 VM131),"2183358,3147078",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2183358.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,187661 (2007 JG43),2187661,CEN,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2187661.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,192393 (1996 TT22),"2192393,3125340",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2192393.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,192942 (2000 AB219),"2192942,3114967",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2192942.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,195258 (2002 EN52),"2195258,3155338",TJN,4,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2195258.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,202421 (2005 UQ513),2202421,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2202421.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,208996 (2003 AZ84),"2208996,3147316",TNO,9,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2208996.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,219139 (1998 WM24),"2219139,3084410",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2219139.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,219140 (1998 WO39),"2219140,3047823",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2219140.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,219866 (2002 CS266),"2219866,3125722",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2219866.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,222791 (2002 CG205),"2222791,3128795",TJN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2222791.shtml#top,4.6 AU < a < 5.5 AU; e < 0.3
Outer Solar System Asteroids,225088 (2007 OR10),2225088,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2225088.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,229762 (2007 UK126),"2229762,3404016",TNO,10,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2229762.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,230965 (2004 XA192),2230965,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2230965.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,248835 (2006 SX368),"2248835,3351899",CEN,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2248835.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,250112 (2002 KY14),"2250112,3131069",CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2250112.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,275809 (2001 QY297),"2275809,3092441",TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2275809.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,278361 (2007 JJ43),2278361,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2278361.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,303712 (2005 PR21),"2303712,3296542",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2303712.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,303775 (2005 QU182),"2303775,3383619",TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2303775.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,305543 (2008 QY40),"2305543,3443816",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2305543.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,307251 (2002 KW14),"2307251,3131067",TNO,12,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2307251.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,307261 (2002 MS4),"2307261,3143122",TNO,8,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2307261.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,307982 (2004 PG115),"2307982,3383615",TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2307982.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,308193 (2005 CB79),"2308193,3383258",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2308193.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,308379 (2005 RS43),"2308379,3340117",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2308379.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,308933 (2006 SQ372),"2308933,3365902",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2308933.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,310071 (2010 KR59),2310071,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2310071.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,315898 (2008 QD4),"2315898,3427809",CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2315898.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,332685 (2009 HH36),"2332685,3458576",CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2332685.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,342842 (2008 YB3),"2342842,3442029",CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2342842.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,346889 Rhiphonos (2009 QV38),"2346889,3466734",CEN,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2346889.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,353222 (2009 YD7),"2353222,3484201",TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/2353222.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(1996 TK66),3010572,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3010572.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(1996 TS66),3007282,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3007282.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(1999 CD158),3042559,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3042559.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(1999 LE31),3021708,CEN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3021708.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,(1999 OJ4),3031899,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3031899.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 AB229),3029656,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3029656.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 CL104),3031927,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3031927.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 CN105),3031940,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3031940.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 DG8),3035904,CEN,2,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3035904.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,(2000 GM137),3031999,CEN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3031999.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,(2000 HE46),3043768,CEN,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3043768.shtml#top,5.5 AU < a < 30.1 AU
Outer Solar System Asteroids,(2000 KP65),3157787,TNO,4,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3157787.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 PE30),3046139,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3046139.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2000 QL251),3078880,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3078880.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 KA77),3078916,TNO,12,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3078916.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 KD77),3078919,TNO,9,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3078919.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 KY76),3078914,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3078914.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QB298),3092444,TNO,9,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092444.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QC298),3092445,TNO,17,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092445.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QD298),3092446,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092446.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QF298),3092448,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092448.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QO297),3092431,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092431.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QR322),3092453,TNO,5,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092453.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QS322),3092454,TNO,15,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092454.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QX297),3092440,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092440.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 QX322),3092512,TNO,4,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092512.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 RZ143),3092461,TNO,7,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3092461.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 XD255),3102805,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3102805.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2001 XR254),3102795,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3102795.shtml#top,a > 30.1 AU
Outer Solar System Asteroids,(2002 GP32),3126209,TNO,3,https://pdssbn.astro.umd.edu/data_other/sptz_04_OUTER/3126209.shtml#top,a > 30.1 AU
